GEN,AGS,25.01.2021,26.01.2021,27.01.2021,28.01.2021,29.01.2021,30.01.2021,31.01.2021,01.02.2021,02.02.2021,03.02.2021,04.02.2021,05.02.2021,06.02.2021,07.02.2021,08.02.2021,09.02.2021,10.02.2021,11.02.2021,12.02.2021,13.02.2021,14.02.2021,15.02.2021,16.02.2021,17.02.2021,18.02.2021,19.02.2021,20.02.2021,21.02.2021,22.02.2021,23.02.2021,24.02.2021,25.02.2021,26.02.2021,27.02.2021,28.02.2021,01.03.2021,02.03.2021,03.03.2021,04.03.2021,05.03.2021,06.03.2021,07.03.2021,08.03.2021,09.03.2021,10.03.2021,11.03.2021,12.03.2021,13.03.2021,14.03.2021,15.03.2021,16.03.2021,17.03.2021,18.03.2021,19.03.2021,20.03.2021,21.03.2021,22.03.2021,23.03.2021,24.03.2021,25.03.2021,26.03.2021,27.03.2021,28.03.2021,29.03.2021,30.03.2021,31.03.2021,01.04.2021,02.04.2021,03.04.2021,04.04.2021,05.04.2021,06.04.2021,07.04.2021,08.04.2021,09.04.2021,10.04.2021,11.04.2021,12.04.2021,13.04.2021,14.04.2021,15.04.2021,16.04.2021,17.04.2021,18.04.2021,19.04.2021,20.04.2021,21.04.2021,22.04.2021,23.04.2021,24.04.2021,25.04.2021,26.04.2021,27.04.2021,28.04.2021,29.04.2021,30.04.2021,01.05.2021,02.05.2021,03.05.2021,04.05.2021,05.05.2021,06.05.2021,07.05.2021,08.05.2021,09.05.2021,10.05.2021,11.05.2021,12.05.2021,13.05.2021,14.05.2021,15.05.2021,16.05.2021,17.05.2021,18.05.2021,19.05.2021,20.05.2021,21.05.2021,22.05.2021,23.05.2021,24.05.2021,25.05.2021,26.05.2021,27.05.2021,28.05.2021,29.05.2021,30.05.2021,31.05.2021,01.06.2021,02.06.2021,03.06.2021,04.06.2021,05.06.2021,06.06.2021,07.06.2021,08.06.2021,09.06.2021,10.06.2021,11.06.2021,12.06.2021,13.06.2021,14.06.2021,15.06.2021,16.06.2021,17.06.2021,current,current_time
Dillingen a.d. Donau,9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765,11765,16/06/2021 00:00
Günzburg,9774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,,,,,,,,,,,,,,,,,10000.0,16/06/2021 00:00
Neu-Ulm,9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072,17072,16/06/2021 00:00
Lindau (Bodensee),9776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042,12042,16/06/2021 00:00
Ostallgäu,9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 17:30
Unterallgäu,9778,1500.0,,,,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900,9900,16/06/2021 00:00
Donau-Ries,9779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950,21950,15/06/2021 00:00
Oberallgäu,9780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/06/2021 00:00
"Saarbrücken, Regionalverband",10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,100000,100000,16/06/2021 00:00
Merzig-Wadern,10042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Neunkirchen,10043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15/06/2021 00:00
Saarlouis,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Saarpfalz-Kreis,10045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
St. Wendel,10046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Berlin,11000,57184.0,,,,57184.0,57184.0,57184.0,130266.0,130266.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,204039.0,209500.0,219549.0,219549.0,219549.0,235336.0,235336.0,235336.0,235336.0,235336.0,266530.0,278242.0,278242.0,292888.0,292888.0,311102.0,311102.0,311102.0,311102.0,343189.0,351762.0,351762.0,369193.0,378470.0,378470.0,378470.0,378470.0,427579.0,,448513.0,456166.0,465284.0,465284.0,484289.0,484289.0,484289.0,484289.0,484289.0,544399.0,544399.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,728951.0,728951.0,728951.0,788762.0,788762.0,788762.0,832258.0,846944.0,846944.0,875044.0,875044.0,903743.0,918093.0,918093.0,918093.0,918093.0,1085883.0,1085883.0,1085883.0,1129038.0,1129038.0,1145943.0,1145943.0,1249178.0,1249178.0,1249178.0,1305876.0,1323547.0,1323547.0,1323547.0,1398430.0,1398430.0,1467647.0,1467647.0,1467647.0,1467647.0,1467647.0,1467647.0,1467647.0,1467647.0,1467647.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,1699927.0,2303680.0,2303680.0,2360833.0,2396070.0,2423862.0,2467581.0,2521821.0,2568825.0,2568825.0,2667819.0,2648337.0,2648337.0,2720734,2720734,17/06/2021 00:00
Brandenburg an der Havel,12051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Cottbus,12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Frankfurt (Oder),12053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/06/2021 00:00
Potsdam,12054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Barnim,12060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/06/2021 00:00
Dahme-Spreewald,12061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Elbe-Elster,12062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/06/2021 00:00
Havelland,12063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17/06/2021 00:00
Märkisch-Oderland,12064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Oberhavel,12065,180.0,,,,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,16/06/2021 00:00
Oberspreewald-Lausitz,12066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Oder-Spree,12067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Ostprignitz-Ruppin,12068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Potsdam-Mittelmark,12069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Prignitz,12070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Spree-Neiße,12071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Teltow-Fläming,12072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Uckermark,12073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16/06/2021 00:00
Rostock,13003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57956.0,57956.0,57956.0,57956.0,57956.0,57956.0,57956.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,61346.0,75132.0,78881.0,78881.0,78881.0,82003.0,82003.0,84463.0,84463.0,84463.0,84463.0,84463.0,89468.0,89468.0,89468.0,92748.0,92748.0,92748,92748,16/06/2021 00:00
Schwerin,13004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32886.0,32886.0,32886.0,32886.0,32886.0,32886.0,32886.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,34693.0,43745.0,44221.0,44221.0,44221.0,45205.0,45205.0,47298.0,47298.0,47298.0,47298.0,47298.0,49482.0,49482.0,49482.0,50577.0,50577.0,50577,50577,16/06/2021 00:00
Mecklenburgische Seenplatte,13071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67502.0,67502.0,67502.0,67502.0,67502.0,67502.0,67502.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,73783.0,92901.0,96006.0,96006.0,96006.0,99219.0,99219.0,102294.0,102294.0,102294.0,102294.0,102294.0,108159.0,108159.0,108159.0,111408.0,111408.0,111408,111408,16/06/2021 00:00
Rostock,13072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55088.0,55088.0,55088.0,55088.0,55088.0,55088.0,55088.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,59157.0,74871.0,77472.0,77472.0,77472.0,80293.0,80293.0,83797.0,83797.0,83797.0,83797.0,83797.0,89374.0,89374.0,89374.0,92772.0,92772.0,92772,92772,16/06/2021 00:00
Vorpommern-Rügen,13073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62989.0,62989.0,62989.0,62989.0,62989.0,62989.0,62989.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,67958.0,85647.0,88790.0,88790.0,88790.0,92452.0,92452.0,95123.0,95123.0,95123.0,95123.0,95123.0,101437.0,101437.0,101437.0,105345.0,105345.0,105345,105345,16/06/2021 00:00
Nordwestmecklenburg,13074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42815.0,42815.0,42815.0,42815.0,42815.0,42815.0,42815.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,45524.0,57004.0,57370.0,57370.0,57370.0,60607.0,60607.0,62921.0,62921.0,62921.0,62921.0,62921.0,65699.0,65699.0,65699.0,68253.0,68253.0,68253,68253,16/06/2021 00:00
Vorpommern-Greifswald,13075,,,,,,,,,,,,,,,,,,,,,,,,,,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,42088.0,42088.0,42088.0,42088.0,42088.0,42088.0,42088.0,42088.0,42088.0,42088.0,51753.0,51753.0,51753.0,51753.0,51753.0,51753.0,51753.0,51753.0,64162.0,64162.0,64162.0,64162.0,64162.0,64162.0,64162.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,68520.0,88485.0,91116.0,91116.0,91116.0,84879.0,84879.0,98438.0,98438.0,98438.0,98438.0,98438.0,103497.0,103497.0,103497.0,106725.0,106725.0,106725,106725,16/06/2021 00:00
Ludwigslust-Parchim,13076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18202.0,18202.0,18202.0,18202.0,20505.0,20505.0,20505.0,20505.0,20505.0,20505.0,20505.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,49383.0,56898.0,56898.0,56898.0,56898.0,56898.0,56898.0,56898.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,61564.0,77100.0,78881.0,78881.0,78881.0,80816.0,80816.0,84370.0,84370.0,84370.0,84370.0,84370.0,88532.0,88532.0,88532.0,91449.0,91449.0,91449,91449,16/06/2021 00:00
