GEN,AGS,25.01.2021,26.01.2021,27.01.2021,28.01.2021,29.01.2021,30.01.2021,31.01.2021,01.02.2021,02.02.2021,03.02.2021,04.02.2021,05.02.2021,06.02.2021,07.02.2021,08.02.2021,09.02.2021,10.02.2021,11.02.2021,12.02.2021,13.02.2021,14.02.2021,15.02.2021,16.02.2021,17.02.2021,18.02.2021,19.02.2021,20.02.2021,21.02.2021,22.02.2021,23.02.2021,24.02.2021,25.02.2021,26.02.2021,27.02.2021,28.02.2021,01.03.2021,02.03.2021,03.03.2021,04.03.2021,05.03.2021,06.03.2021,07.03.2021,08.03.2021,09.03.2021,10.03.2021,11.03.2021,12.03.2021,13.03.2021,14.03.2021,15.03.2021,16.03.2021,17.03.2021,18.03.2021,19.03.2021,20.03.2021,21.03.2021,22.03.2021,23.03.2021,24.03.2021,25.03.2021,26.03.2021,27.03.2021,28.03.2021,29.03.2021,30.03.2021,31.03.2021,01.04.2021,02.04.2021,03.04.2021,04.04.2021,05.04.2021,06.04.2021,07.04.2021,08.04.2021,09.04.2021,10.04.2021,11.04.2021,12.04.2021,13.04.2021,14.04.2021,15.04.2021,16.04.2021,17.04.2021,18.04.2021,19.04.2021,20.04.2021,21.04.2021,current,current_time
Roth,9576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024.0,15024,15024,20/04/2021 00:00
Weißenburg-Gunzenhausen,9577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415.0,11415,11415,20/04/2021 00:00
Aschaffenburg,9661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Schweinfurt,9662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Würzburg,9663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Aschaffenburg,9671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Bad Kissingen,9672,1802.0,,,,1802.0,1802.0,1802.0,1802.0,1802.0,1802.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,4077.0,5766.0,6148.0,6148.0,6148.0,6701.0,6701.0,6701.0,6701.0,6701.0,8073.0,8073.0,8073.0,8073.0,8073.0,9920.0,9920.0,9920.0,9920.0,9920.0,9920.0,12305.0,12305.0,12305.0,12305.0,12305.0,12305.0,12305.0,12305.0,12305.0,14212.0,14212.0,14212.0,14212.0,14212.0,15967.0,15967.0,15967.0,15967.0,15967.0,15967.0,15967.0,18665.0,18665.0,19269.0,19269.0,19667.0,19667.0,19667.0,19667.0,21216.0,21216.0,21216.0,21216.0,21216.0,21216.0,21216.0,21216.0,21216.0,27964.0,27964.0,27964.0,28560.0,28560.0,30573.0,30573,30573,20/04/2021 00:00
Rhön-Grabfeld,9673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151.0,7151,7151,20/04/2021 00:00
Haßberge,9674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,7306.0,8808.0,8808.0,8808.0,8808.0,8808.0,8808.0,8808.0,13913.0,13913.0,13913.0,13913.0,13913.0,13913.0,13913.0,13913.0,13913.0,13913.0,17811.0,17811.0,17811.0,17811.0,19363.0,19363.0,19363.0,19363.0,19363.0,19363,19363,20/04/2021 00:00
Kitzingen,9675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9642.0,9642.0,9642.0,9642.0,9642.0,9642.0,9642.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,11258.0,15236.0,15562.0,15562.0,15562.0,16618.0,16618.0,16618.0,17434.0,17434.0,17434.0,18662.0,19086.0,19086.0,22170.0,22434.0,23126.0,23126,23126,20/04/2021 00:00
Miltenberg,9676,3100.0,,,,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3100.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,3916.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,16230.0,29000.0,29000.0,29000.0,29000.0,29000.0,29000.0,38700,38700,20/04/2021 00:00
Main-Spessart,9677,,,,,,,,,,,,,,,,,,,,,,,,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,5271.0,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,15363.0,26586.0,26586.0,26586.0,26586.0,26586.0,26586.0,26586,26586,20/04/2021 00:00
Schweinfurt,9678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Würzburg,9679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Augsburg,9761,,,,,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0,23921.0,23921.0,23921.0,23921.0,23921.0,23921.0,23921.0,23921.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,30235.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,43372.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,55464.0,77318.0,77318.0,77318,77318,21/04/2021 00:00
Kaufbeuren,9762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 17:00
Kempten (Allgäu),9763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Memmingen,9764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410.0,11410,11410,20/04/2021 00:00
Aichach-Friedberg,9771,1233.0,,,,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,1233.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,6155.0,6155.0,6155.0,6155.0,6155.0,6155.0,6155.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,7670.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,23091.0,33823.0,33823.0,33823,33823,20/04/2021 00:00
Augsburg,9772,,,,,,,,,,,,,9823.0,9823.0,10455.0,10455.0,10455.0,10455.0,10455.0,10455.0,10455.0,10455.0,10455.0,10455.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,13563.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,34383.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,47524.0,68147.0,68147,68147,20/04/2021 00:00
Dillingen a.d. Donau,9773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,10671.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765.0,11765,11765,21/04/2021 00:00
Günzburg,9774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000,10000,20/04/2021 00:00
Neu-Ulm,9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072.0,17072,17072,20/04/2021 00:00
Lindau (Bodensee),9776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042.0,12042,12042,20/04/2021 00:00
Ostallgäu,9777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 17:00
Unterallgäu,9778,1500.0,,,,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900.0,9900,9900,20/04/2021 00:00
Donau-Ries,9779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,16226.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950.0,21950,21950,20/04/2021 00:00
Oberallgäu,9780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
"Saarbrücken, Regionalverband",10041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023.0,58023,58023,20/04/2021 00:00
Merzig-Wadern,10042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Neunkirchen,10043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Saarlouis,10044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Saarpfalz-Kreis,10045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
St. Wendel,10046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Berlin,11000,57184.0,,,,57184.0,57184.0,57184.0,130266.0,130266.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,134937.0,204039.0,209500.0,219549.0,219549.0,219549.0,235336.0,235336.0,235336.0,235336.0,235336.0,266530.0,278242.0,278242.0,292888.0,292888.0,311102.0,311102.0,311102.0,311102.0,343189.0,351762.0,351762.0,369193.0,378470.0,378470.0,378470.0,378470.0,427579.0,,448513.0,456166.0,465284.0,465284.0,484289.0,484289.0,484289.0,484289.0,484289.0,544399.0,544399.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,611315.0,728951.0,728951.0,728951.0,788762.0,788762.0,788762.0,832258.0,846944.0,846944.0,875044.0,875044.0,903743.0,918093.0,918093.0,918093,918093,21/04/2021 00:00
Brandenburg an der Havel,12051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 18:30
Cottbus,12052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Frankfurt (Oder),12053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Potsdam,12054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Barnim,12060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Dahme-Spreewald,12061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Elbe-Elster,12062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Havelland,12063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Märkisch-Oderland,12064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Oberhavel,12065,180.0,,,,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180,180,21/04/2021 00:00
Oberspreewald-Lausitz,12066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Oder-Spree,12067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21/04/2021 00:00
Ostprignitz-Ruppin,12068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Potsdam-Mittelmark,12069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Prignitz,12070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Spree-Neiße,12071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Teltow-Fläming,12072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Uckermark,12073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Rostock,13003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Schwerin,13004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Mecklenburgische Seenplatte,13071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Rostock,13072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Vorpommern-Rügen,13073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Nordwestmecklenburg,13074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20/04/2021 00:00
Vorpommern-Greifswald,13075,,,,,,,,,,,,,,,,,,,,,,,,,,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,11647.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,19773.0,42088.0,42088.0,42088.0,42088,42088,20/04/2021 00:00
Ludwigslust-Parchim,13076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18202.0,18202.0,18202.0,18202.0,20505.0,20505.0,20505.0,20505.0,20505.0,20505.0,20505.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,23200.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210.0,34210,34210,20/04/2021 00:00
Chemnitz,14511,,,,,,,,,,,,,,,,,,,,,,,,10433.0,10433.0,10433.0,10433.0,10433.0,10433.0,14028.0,14028.0,14028.0,14028.0,14028.0,15676.0,15676.0,15676.0,15676.0,15676.0,15676.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,20639.0,31378.0,31378.0,31378.0,31378.0,31378.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,34280.0,50337.0,50337.0,50337.0,50337.0,50337.0,59304.0,59304.0,59304.0,59304.0,59304.0,59304.0,59304.0,59304,59304,20/04/2021 00:00
Erzgebirgskreis,14521,,,,,,,,,,,,,,,,,,,,,,,,12188.0,12188.0,12188.0,12188.0,12188.0,12188.0,16148.0,16148.0,16148.0,16148.0,16148.0,17828.0,17828.0,17828.0,17828.0,17828.0,17828.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,21746.0,29634.0,29634.0,29634.0,29634.0,29634.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,31565.0,40199.0,40199.0,40199.0,40199.0,40199.0,42955.0,42955.0,42955.0,42955.0,42955.0,42955.0,42955.0,42955,42955,20/04/2021 00:00
Mittelsachsen,14522,,,,,,,,,,,,,,,,,,,,,,,,11104.0,11104.0,11104.0,11104.0,11104.0,11104.0,15321.0,15321.0,15321.0,15321.0,15321.0,17646.0,17646.0,17646.0,17646.0,17646.0,17646.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,23724.0,34877.0,34877.0,34877.0,34877.0,34877.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,37751.0,58525.0,58525.0,58525.0,58525.0,58525.0,65013.0,65013.0,65013.0,65013.0,65013.0,65013.0,65013.0,65013,65013,21/04/2021 00:00
Vogtlandkreis,14523,,,,,,,,,,,,,,,,,,,,,,,,10195.0,10195.0,10195.0,10195.0,10195.0,10195.0,13822.0,13822.0,13822.0,13822.0,13822.0,15646.0,15646.0,15646.0,15646.0,15646.0,15646.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,20557.0,31486.0,31486.0,31486.0,31486.0,31486.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,34612.0,52745.0,52745.0,52745.0,52745.0,52745.0,59211.0,59211.0,59211.0,59211.0,59211.0,59211.0,59211.0,59211,59211,20/04/2021 00:00
