date	dosen_kumulativ	dosen_biontech_kumulativ	dosen_biontech_erst_kumulativ	dosen_biontech_zweit_kumulativ	dosen_biontech_dritt_kumulativ	dosen_moderna_kumulativ	dosen_moderna_erst_kumulativ	dosen_moderna_zweit_kumulativ	dosen_moderna_dritt_kumulativ	dosen_astra_kumulativ	dosen_astra_erst_kumulativ	dosen_astra_zweit_kumulativ	dosen_astra_dritt_kumulativ	dosen_johnson_kumulativ	dosen_johnson_erst_kumulativ	dosen_johnson_zweit_kumulativ	dosen_johnson_dritt_kumulativ	dosen_novavax_kumulativ	dosen_novavax_erst_kumulativ	dosen_novavax_zweit_kumulativ	dosen_novavax_dritt_kumulativ	dosen_erst_kumulativ	dosen_zweit_kumulativ	dosen_dritt_kumulativ	dosen_differenz_zum_vortag	dosen_erst_differenz_zum_vortag	dosen_zweit_differenz_zum_vortag	dosen_dritt_differenz_zum_vortag	dosen_vollstaendig_differenz_zum_vortag	dosen_erst_unvollstaendig_differenz_zum_vortag	personen_erst_kumulativ	personen_voll_kumulativ	personen_auffrisch_kumulativ	impf_quote_erst	impf_quote_voll	dosen_dim_kumulativ	dosen_kbv_kumulativ	indikation_alter_dosen	indikation_beruf_dosen	indikation_medizinisch_dosen	indikation_pflegeheim_dosen	indikation_alter_erst	indikation_beruf_erst	indikation_medizinisch_erst	indikation_pflegeheim_erst	indikation_alter_voll	indikation_beruf_voll	indikation_medizinisch_voll	indikation_pflegeheim_voll
2022-03-10	170968367	125238518	45555990	49607977	30074551	29306977	5106509	6251069	17949399	12756421	9276953	3474262	5206	3626185	3606280	2220	17685	40266	35356	4216	694	63581088	59339744	48047535	107609	8543	21289	77777	21329	8503	63581088	62965929	48047535	0.76461	0.75721	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-11	171064156	125317585	45562596	49626634	30128355	29320444	5106846	6252914	17960684	12756911	9277200	3474447	5264	3626495	3606534	2234	17727	42721	37343	4616	762	63590519	59360845	48112792	95789	9431	21101	65257	21355	9177	63590519	62987340	48112792	0.76472	0.75747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-12	171098696	125344862	45565308	49634885	30144669	29325724	5106996	6253660	17965068	12756915	9277200	3474447	5268	3626526	3606549	2242	17735	44669	38937	4900	832	63594990	59370134	48133572	34540	4471	9289	20780	9304	4456	63594990	62996660	48133572	0.76478	0.75758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-13	171111770	125354340	45566494	49637496	30150350	29328914	5107117	6254020	17967777	12756915	9277200	3474447	5268	3626555	3606564	2250	17741	45046	39251	4950	845	63596626	59373163	48141981	13074	1636	3029	8409	3044	1621	63596626	62999718	48141981	0.7648	0.75762	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-14	171163129	125396848	45570281	49645994	30180573	29336575	5107343	6254990	17974242	12756919	9277203	3474448	5268	3626676	3606625	2265	17786	46111	40080	5154	877	63601532	59382851	48178746	51359	4906	9688	36765	9749	4845	63601532	63009527	48178746	0.76485	0.75774	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-15	171250844	125470649	45575871	49660596	30234182	29348611	5107682	6256271	17984658	12757294	9277515	3474511	5268	3626901	3606778	2288	17835	47389	41062	5392	935	63608908	59399058	48242878	87715	7376	16207	64132	16360	7223	63608908	63025959	48242878	0.76494	0.75793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-16	171338827	125543746	45580952	49673314	30289480	29362041	5108010	6257513	17996518	12757302	9277515	3474519	5268	3626997	3606803	2303	17891	48741	42138	5620	983	63615418	59413269	48310140	87983	6510	14211	67262	14236	6485	63615418	63040266	48310140	0.76502	0.75811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-17	171427710	125618771	45586138	49686660	30345973	29374726	5108351	6258901	18007474	12757325	9277526	3474523	5276	3627143	3606870	2316	17957	49745	42927	5808	1010	63621812	59428208	48377690	88883	6394	14939	67550	15006	6327	63621812	63055351	48377690	0.7651	0.75829	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-18	171497204	125677421	45591171	49699029	30387221	29384169	5108668	6260138	18015363	12757335	9277533	3474526	5276	3627251	3606931	2329	17991	51028	43907	6053	1068	63628210	59442075	48426919	69494	6398	13867	49229	13928	6337	63628210	63069326	48426919	0.76518	0.75845	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-19	171526041	125700403	45593556	49704684	30402163	29388516	5108824	6260669	18019023	12757339	9277536	3474526	5277	3627272	3606938	2343	17991	52511	44803	6601	1107	63631657	59448823	48445561	28837	3447	6748	18642	6755	3440	63631657	63076095	48445561	0.76522	0.75854	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-20	171537217	125708939	45595028	49706998	30406913	29390397	5108985	6260953	18020459	12757339	9277536	3474526	5277	3627289	3606940	2355	17994	53253	44970	7164	1119	63633459	59451996	48451762	11176	1802	3173	6201	3175	1800	63633459	63079285	48451762	0.76524	0.75857	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-21	171579533	125743522	45598225	49713721	30431576	29395877	5109159	6261670	18025048	12757342	9277539	3474526	5277	3627376	3606992	2367	18017	55416	45543	8711	1162	63637458	59460995	48481080	42316	3999	8999	29318	9051	3947	63637458	63088371	48481080	0.76529	0.75868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-22	171649079	125801192	45603721	49724860	30472611	29404268	5109442	6262727	18032099	12757722	9277853	3474591	5278	3627672	3607255	2382	18035	58225	46249	10672	1304	63644520	59475232	48529327	69546	7062	14237	48247	14500	6799	63644520	63102904	48529327	0.76537	0.75886	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-23	171715988	125856262	45608335	49734993	30512934	29412389	5109693	6263584	18039112	12757729	9277856	3474593	5280	3627749	3607277	2395	18077	61859	47123	13353	1383	63650284	59488918	48576786	66909	5764	13686	47459	13708	5742	63650284	63116667	48576786	0.76544	0.75902	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-24	171784832	125914142	45613246	49745744	30555152	29420281	5109996	6264412	18045873	12757731	9277857	3474594	5280	3627858	3607314	2404	18140	64820	47854	15499	1467	63656267	59502653	48625912	68844	5983	13735	49126	13772	5946	63656267	63130511	48625912	0.76551	0.75919	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-25	171846578	125964417	45617411	49755476	30591530	29427655	5110207	6265320	18052128	12757752	9277858	3474594	5300	3627966	3607358	2415	18193	68788	48704	18545	1539	63661538	59516350	48668690	61746	5271	13697	42778	13741	5227	63661538	63144316	48668690	0.76558	0.75936	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-26	171870786	125982554	45619543	49759816	30603195	29430741	5110304	6265720	18054717	12757765	9277859	3474594	5312	3627985	3607371	2419	18195	71741	49251	20881	1609	63664328	59523430	48683028	24208	2790	7080	14338	7093	2777	63664328	63151415	48683028	0.76561	0.75944	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-27	171880695	125989453	45620238	49761180	30608035	29432304	5110356	6265916	18056032	12757765	9277859	3474594	5312	3627998	3607373	2423	18202	73175	49412	22140	1623	63665238	59526253	48689204	9909	910	2823	6176	2825	908	63665238	63154251	48689204	0.76562	0.75948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-28	171918479	126019216	45622862	49766705	30629649	29437190	5110533	6266455	18060202	12757804	9277860	3474597	5347	3628041	3607390	2428	18223	76228	49893	24662	1673	63668538	59534847	48715094	37784	3300	8594	25890	8611	3283	63668538	63162888	48715094	0.76566	0.75958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-29	171976836	126067274	45627277	49775421	30664576	29444250	5110748	6267119	18066383	12758184	9278171	3474662	5351	3628230	3607540	2443	18247	78898	50498	26679	1721	63674234	59546324	48756278	58357	5696	11477	41184	11627	5546	63674234	63174554	48756278	0.76573	0.75972	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-30	172034925	126116057	45631472	49784080	30700505	29451001	5110997	6267823	18072181	12758193	9278172	3474662	5359	3628326	3607568	2458	18300	81348	51041	28537	1770	63679250	59557560	48798115	58089	5016	11236	41837	11264	4988	63679250	63185886	48798115	0.76579	0.75986	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-03-31	172101814	126171472	45636300	49794159	30741013	29460188	5111341	6268878	18079969	12758224	9278182	3474674	5368	3628383	3607591	2465	18327	83547	51624	30091	1832	63685038	59570267	48846509	66889	5788	12707	48394	12730	5765	63685038	63198650	48846509	0.76586	0.76001	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-01	172143845	126206211	45639509	49801336	30765366	29465393	5111547	6269562	18084284	12758224	9278182	3474674	5368	3628413	3607607	2470	18336	85604	52152	31578	1874	63688997	59579620	48875228	42031	3959	9353	28719	9369	3943	63688997	63208033	48875228	0.76591	0.76012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-02	172160457	126218956	45640952	49804163	30773841	29467603	5111627	6269863	18086113	12758234	9278182	3474674	5378	3628429	3607613	2476	18340	87235	52580	32723	1932	63690954	59583899	48885604	16612	1957	4279	10376	4285	1951	63690954	63212328	48885604	0.76593	0.76017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-03	172167780	126224706	45641701	49805336	30777669	29468784	5111712	6269972	18087100	12758234	9278182	3474674	5378	3628447	3607614	2476	18357	87609	52689	32975	1945	63691898	59585433	48890449	7323	944	1534	4845	1535	943	63691898	63213880	48890449	0.76594	0.76019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-04	172193759	126246133	45643439	49809130	30793564	29472193	5111862	6270419	18089912	12758236	9278182	3474676	5378	3628490	3607634	2479	18377	88707	52995	33738	1974	63694112	59590442	48909205	25979	2214	5009	18756	5029	2194	63694112	63218932	48909205	0.76597	0.76025	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-05	172239103	126284551	45646762	49816324	30821465	29477486	5112060	6270977	18094449	12758617	9278493	3474745	5379	3628661	3607768	2490	18403	89788	53285	34479	2024	63698368	59599015	48941720	45344	4256	8573	32515	8707	4122	63698368	63227676	48941720	0.76602	0.76036	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-06	172294685	126330808	45651658	49826665	30852485	29485341	5112293	6271709	18101339	12758617	9278493	3474745	5379	3628718	3607783	2500	18435	91201	53682	35451	2068	63703909	59611070	48979706	55582	5541	12055	37986	12070	5526	63703909	63239788	48979706	0.76609	0.7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-07	172344742	126374219	45654920	49834363	30884936	29490848	5112469	6272250	18106129	12758617	9278493	3474745	5379	3628784	3607807	2506	18471	92274	54024	36153	2097	63707713	59620017	49017012	50057	3804	8947	37306	8971	3780	63707713	63248801	49017012	0.76613	0.76061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-08	172387064	126409884	45657765	49840940	30911179	29495768	5112618	6272816	18110334	12758652	9278526	3474745	5381	3628842	3607833	2511	18498	93918	54439	37328	2151	63711181	59628340	49047543	42322	3468	8323	30531	8349	3442	63711181	63257182	49047543	0.76617	0.76071	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-09	172401870	126421254	45658881	49843659	30918714	29498032	5112677	6273120	18112235	12758652	9278526	3474745	5381	3628864	3607840	2524	18500	95068	54732	38132	2204	63712656	59632180	49057034	14806	1475	3840	9491	3847	1468	63712656	63261044	49057034	0.76619	0.76076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-10	172407018	126425607	45659284	49844680	30921643	29498561	5112740	6273210	18112611	12758652	9278526	3474745	5381	3628886	3607846	2539	18501	95312	54795	38275	2242	63713191	59633449	49060378	5148	535	1269	3344	1275	529	63713191	63262335	49060378	0.7662	0.76078	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-11	172428477	126443630	45660767	49848089	30934774	29501155	5112862	6273521	18114772	12758655	9278528	3474746	5381	3628928	3607865	2549	18514	96109	55043	38786	2280	63715065	59637691	49075721	21459	1874	4242	15343	4261	1855	63715065	63266619	49075721	0.76622	0.76083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2022-04-12	172459530	126470627	45662696	49852572	30955359	29504381	5112967	6273819	18117595	12758660	9278531	3474748	5381	3628983	3607890	2560	18533	96879	55290	39266	2323	63717374	59642965	49099191	31053	2309	5274	23470	5299	2284	63717374	63271948	49099191	0.76625	0.76089	0	0	0	0	0	0	0	0	0	0	0	0	0	0
